0.0,0.0,0.009117469002228814,5217,1,74,51,143,51
3.454988425925926,2264.432050364479,0.0,5217,1,74,115,143,51
2.5822685185185184,1959.1715812709951,0.0040483862590809895,5225,1,74,115,143,51
1.3731828703703703,1100.0310401100073,0.008224195100378001,5232,1,74,115,143,51
0.0,0.0,0.00927177364117569,4660,1,74,115,143,115
0.0,0.0,0.0021468702992299116,4663,1,74,115,143,115
0.0,0.0,0.0004060671686448366,4564,1,74,211,143,211
0.0,0.0,0.00022128162168180931,4563,1,74,164,143,164
10.998912037037037,10238.146890683522,0.0009503644284382384,4606,1,74,99,143,164
8.874849537037036,8215.60955638453,0.011020860697252012,5663,1,74,99,143,164
7.6615162037037035,7069.760056646301,0.010930340923937633,5961,1,74,99,143,164
6.04167824074074,5569.636206770508,0.010718692212268267,6703,1,74,99,143,164
4.666192129629629,4276.619267980308,0.010880134454066739,1727,1,74,99,143,164
2.7903587962962964,2563.3734803164225,0.010570893107161545,508,1,74,99,143,164
1.5395833333333333,1382.6236574119866,0.010926090507781617,622,1,74,99,143,164
0.9151736111111111,788.4774352493756,0.0110131090875199,1082,1,74,99,143,164
0.0,0.0,0.009971765062404365,1029,1,74,99,143,99
5.025196759259259,3960.540256390288,1.870672544922181e-05,1578,1,74,64,143,99
3.8163194444444444,3467.2770731301553,0.0047226170522861625,1008,1,74,64,143,99
2.819803240740741,2601.5304558092193,0.010055245906699683,938,1,74,64,143,99
1.9492592592592592,1786.0257168831404,0.010842315215396919,413,1,74,64,143,99
0.9359259259259259,838.3436283991257,0.010824219760645269,378,1,74,64,143,99
0.0,0.0,0.01036732821031764,168,1,74,64,143,64
6.0403125,5607.783440664228,0.0,157,1,74,51,143,64
4.969143518518519,4898.528167619321,0.007663564955265938,141,1,74,51,143,64
3.7900578703703705,3734.35994084171,0.011427642523314428,115,1,74,51,143,64
3.021539351851852,2987.867316839909,0.011242358795207841,5327,1,74,51,143,64
2.016215277777778,2001.451639606536,0.011356385876506715,5308,1,74,51,143,64
0.9841087962962963,971.0796030471757,0.011554623954957276,5288,1,74,51,143,64
0.0,0.0,0.011420838122563136,5258,1,74,51,143,51
0.0,0.0,0.011632117734941489,4660,1,74,115,143,115
0.0,0.0,0.0,4660,1,74,115,143,115
0.0,0.0,0.001568252777649041,4564,1,74,128,143,128
0.0,0.0,0.0016911449339172665,4607,1,74,164,143,164
9.935625,9693.22799317491,0.008418820238997458,4802,1,74,99,143,164
9.055196759259259,8770.68297214474,0.012127739565791197,5386,1,74,99,143,164
7.967604166666667,7682.005933564075,0.011585614662232499,5423,1,74,99,143,164
7.0528125,6761.902128009595,0.011641284009647016,6046,1,74,99,143,164
6.053784722222222,5860.094137986421,0.010447750011853817,6137,1,74,99,143,164
5.021724537037037,4864.663473874653,0.011163291063269794,229,1,74,99,143,164
3.9638541666666667,3831.261892367861,0.011306363036179348,288,1,74,99,143,164
2.961851851851852,2857.6952526777063,0.01124561514202066,440,1,74,99,143,164
2.0049189814814814,1929.8211430549745,0.011222609243250787,465,1,74,99,143,164
1.0052777777777777,989.1287009446551,0.010891551854372744,607,1,74,99,143,164
0.0,0.0,0.011388144756201703,1203,1,74,99,143,99
5.121770833333334,4133.573320810215,2.2328423711338895e-07,1578,1,74,64,143,99
4.044363425925926,3775.1177036316694,0.0038507177850909363,1013,1,74,64,143,99
2.99869212962963,2817.528517571017,0.010599132070713172,937,1,74,64,143,99
2.040914351851852,1883.408269544855,0.011288189385466961,411,1,74,64,143,99
1.0845833333333332,954.6554806906821,0.011240306302469808,377,1,74,64,143,99
0.0,0.0,0.010187555819040872,165,1,74,64,143,64
6.0779398148148145,5309.164521162135,0.0006412490514286726,157,1,74,51,143,64
5.039166666666667,4970.444361897305,0.003774040771752991,149,1,74,51,143,64
3.955613425925926,3949.9512455840504,0.01090049152750247,124,1,74,51,143,64
3.049189814814815,3037.2814138615,0.011653831727287884,108,1,74,51,143,64
2.0396064814814814,2036.3036428956484,0.011475418110765483,5317,1,74,51,143,64
